327	65	21	21
306	77	27	27
496	96	33	33
159	99	27	27
249	102	25	25
174	107	21	21
513	119	37	37
605	120	25	25
210	177	18	18
256	196	20	20
537	548	18	18
201	280	18	18
286	331	21	21
590	327	21	21
136	117	27	27
76	123	38	38
225	150	35	35
427	119	31	31
611	133	24	24
663	154	36	36
129	156	36	36
352	156	42	42
33	271	38	38
637	144	39	39
604	282	51	51
378	94	54	54
479	120	42	42
222	280	45	45
153	100	50	50
525	153	51	51
